participant_id,session_id,active_view,study_region,interaction_count,total_dwell_ms,total_interaction_weight
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,data-circle-range-layer,2,2846.0,2.846
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,data-circle-spell-damage-preview-layer,3,2736.0,2.736
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,saved-builds-header,3,2651.0,2.651
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,aggregate-view,saved-builds-header,2,2499.0,2.499
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,data-circle-stage-aggregate,3,1714.0,2.464
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,class-skill-proficiencies-section,3,662.0,2.412
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,data-circle-main,3,602.0,2.352
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,saved-builds-header,3,2299.0,2.299
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,data-circle-role-layer,3,2030.0,2.03
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,build-editor-panel,2,2023.0,2.023
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,locked-skill-grid,2,2015.0,2.015
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,party-dock,2,0.0,2.0
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,saved-build-card-actions,1,1934.0,1.934
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,party-node-orb-shell,2,1916.0,1.916
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,process-spiral-topbar,1,1881.0,1.881
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,classScores,saved-build-party-actions,2,1799.0,1.799
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,focus-selector,2,0.0,1.75
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,workspace-header,2,0.0,1.75
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,classScores,planner-half,2,0.0,1.75
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,classScores,tool-tutorial-overlay,2,0.0,1.75
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,saved-builds-list,1,1565.0,1.565
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,saved-builds-search,2,1549.0,1.549
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,data-circle-damage-type-layer,1,1545.0,1.545
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,saved-builds-current-name,2,1323.0,1.323
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,visualisation-half,1,1151.0,1.151
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,aggregate-view,saved-party-slot,1,1033.0,1.033
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,workspace-header-actions,1,0.0,1.0
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,classScores,feat-single-ability-grid,1,949.0,0.949
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,process-spiral-controls,1,915.0,0.915
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,classScores,focus-selector,1,847.0,0.847
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,classScores,saved-builds-header,1,833.0,0.833
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,process-spiral-controls,1,792.0,0.792
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,current-build-summary,1,785.0,0.785
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,process-spiral-topbar,1,784.0,0.784
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,planner-half,1,783.0,0.783
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,party-member-node,1,782.0,0.782
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,githyanki-astral-knowledge-info,1,748.0,0.748
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,character,saved-build-card,1,718.0,0.718
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,feature-choice-subgroup,1,700.0,0.7
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,classScores,level-stepper,1,685.0,0.685
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,saved-builds-current-name,1,668.0,0.668
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,feature-display-group,1,666.0,0.666
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,classScores,saved-party-slot-current-editor,1,660.0,0.66
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,spellsAbilities,saved-build-card,1,652.0,0.652
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,classScores,saved-party-slot,1,626.0,0.626
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,classScores,ability-score-grid,1,616.0,0.616
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,ability-score-card,742,113607.0,676.31
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,spell-button,411,284204.0,455.467
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,character-basic-fields,296,420298.0,407.017
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,study-survey-modal,146,830094.0,207.405
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,feat-card,126,169741.0,169.364
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,feat-asi-choice-grid,131,68348.0,154.098
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,class-feature-button,67,102483.0,114.409
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,flexible-ability-bonus-fields,89,65095.0,113.555
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,tool-tutorial-overlay,66,77549.0,95.684
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,study-survey-modal,73,60868.0,89.52
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,spell-rank-section,64,89633.0,89.425
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,tool-tutorial-overlay,41,68179.0,68.349
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,class-skill-grid,67,24612.0,59.612
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,spell-icon-grid,40,56653.0,56.653
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,bard-expertise-grid,63,9970.0,55.47
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,saved-build-party-actions,39,48977.0,50.398
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,lore-bard-skill-grid,47,18538.0,44.788
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,tool-tutorial-overlay,20,43974.0,35.56
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,class-progression-fields,25,21553.0,35.303
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,workspace-header-actions,19,16143.0,25.626
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,ranger-proficiencies-section,14,58621.0,24.16
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,saved-build-card,13,22156.0,21.641
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,feature-icon-grid,17,23538.0,21.328
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,ability-score-grid,14,20648.0,20.648
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,class-scores-tab,17,15322.0,18.822
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,saved-party-slot,21,9961.0,18.711
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,study-logging-panel,13,16267.0,18.017
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,all-proficiencies-grid,16,12242.0,17.492
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,planner-tabs,19,3107.0,17.107
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,planner-tabs,19,734.0,16.484
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,feats-section,12,14595.0,16.345
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,saved-builds-save-row,15,9095.0,16.095
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,bard-expertise-section,8,15297.0,14.165
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,feature-display-heading,13,13735.0,13.735
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,feat-single-ability-grid,9,7071.0,12.571
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,level-stepper,14,3158.0,11.908
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,party-node-orb-shell,13,0.0,11.25
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,saved-party-slot-current-editor,10,10981.0,10.981
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,data-circle-stage-party,6,10764.0,10.764
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,saved-builds-current-name,7,10582.0,10.582
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,build-editor-panel,7,6465.0,9.5
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,locked-proficiencies-section,8,9300.0,9.3
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,data-circle-range-layer,7,8525.0,8.525
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,all-proficiencies-section,6,8363.0,8.363
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,class-skill-proficiencies-section,8,8069.0,8.068999999999999
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,build-editor-panel,5,6753.0,7.503
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,data-circle-range-layer,5,6656.0,7.406000000000001
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,character-tab,6,3816.0,7.316
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,study-logging-panel,5,7148.0,7.148
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,process-spiral-controls,3,6834.0,6.834
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,githyanki-astral-knowledge-info,3,8089.0,6.59
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,locked-skill-grid,6,4765.0,6.515
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,current-build-summary,3,5752.0,6.502000000000001
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,focus-selector,3,5897.0,5.897
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,feature-choice-subgroup,4,5865.0,5.865
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,visualisation-panel,5,2199.0,5.699
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,data-circle-role-layer,2,12237.0,5.684
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,workspace-header-actions,3,3789.0,5.539
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,tool-tutorial-overlay,6,3716.0,5.466
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,data-circle-damage-type-layer,4,5262.0,5.2620000000000005
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,saved-build-card,2,5251.0,5.251
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,focus-selector,6,1591.0,5.091
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,planner-tabs,6,1441.0,4.941
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,saved-build-card-actions,5,4939.0,4.939
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,magical-secrets-section,4,4934.0,4.933999999999999
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,data-circle-stage-aggregate,6,1286.0,4.786
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,data-circle-stage-aggregate,1,4566.0,4.566
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,active-feature-choice-subgroup,1,4526.0,4.526
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,point-buy-header,3,4423.0,4.423
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,party-node-orb-shell,6,2663.0,4.413
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,process-spiral-world,2,4324.0,4.324
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,tutorial-help-button,3,2526.0,4.276
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,saved-builds-list,2,3224.0,3.974
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,data-circle-stage-party,2,3657.0,3.657
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,saved-build-party-actions,4,1807.0,3.557
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,feature-display-group,2,3526.0,3.526
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,data-circle-stage-main,3,1680.0,3.43
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,saved-builds-save-row,1,3166.0,3.166
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,spells-abilities-heading,3,3145.0,3.145
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,saved-build-party-actions,3,1066.0,2.816
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,process-spiral-topbar,3,2550.0,2.55
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,saved-builds-search,3,2492.0,2.492
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,spell-section-heading,3,2385.0,2.385
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,magical-secrets-grid,2,2361.0,2.361
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,saved-party-slot-current-editor,2,2292.0,2.292
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,saved-party-slot,2,2217.0,2.217
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,process-spiral-world,2,2217.0,2.217
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,build-editor-panel,2,2215.0,2.215
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,process-spiral-stage,1,1923.0,1.923
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,data-circle-role-layer,2,1906.0,1.906
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,process-spiral-stage,2,1841.0,1.841
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,current-build-summary,1,1816.0,1.816
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,focus-selector,2,0.0,1.75
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,workspace-header-actions,2,0.0,1.75
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,workspace-header,1,1744.0,1.744
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,spells-abilities-tab,1,1722.0,1.722
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,data-circle-stage-main,1,1666.0,1.666
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,saved-party-slot,2,1588.0,1.588
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,feature-choice-icon-grid,2,1524.0,1.524
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,current-build-summary,2,0.0,1.5
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,saved-builds-current-name,2,1391.0,1.391
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,saved-builds-header,1,1133.0,1.133
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,process-spiral-controls,1,1126.0,1.126
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,saved-party-slot,1,1117.0,1.117
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,saved-party-slots,1,1055.0,1.055
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,saved-builds-list,1,1016.0,1.016
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,visualisation-panel,1,1016.0,1.016
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,saved-builds-header,1,1011.0,1.011
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,party-dock,1,0.0,1.0
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,planner-tabs,1,999.0,0.999
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,data-circle-damage-preview-layer,1,979.0,0.979
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,planner-half,1,929.0,0.929
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,saved-builds-save-row,1,871.0,0.871
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,saved-builds-header,1,856.0,0.856
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,data-circle-stage-aggregate,1,829.0,0.829
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,data-circle-role-layer,1,804.0,0.804
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,saved-build-card-actions,1,802.0,0.802
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,main-data-circle-frame,1,776.0,0.776
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,study-logging-panel,1,742.0,0.742
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,aggregate-view,data-circle-range-layer,1,739.0,0.739
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,process-spiral-empty,1,683.0,0.683
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,data-circle-stage-main,1,677.0,0.677
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,spellsAbilities,saved-builds-list,1,673.0,0.673
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,character,data-circle-damage-type-layer,1,658.0,0.658
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,classScores,lore-bard-skills-section,1,643.0,0.643
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,spell-button,295,368978.0,419.897
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,study-survey-modal,200,620823.0,301.291
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,classScores,ability-score-card,266,52767.0,250.517
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,character-basic-fields,124,276959.0,218.056
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,tool-tutorial-overlay,112,152685.0,149.534
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,class-feature-button,98,119173.0,141.033
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,classScores,feat-card,61,122645.0,100.53
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,spell-rank-section,59,78222.0,78.222
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,tool-tutorial-overlay,56,64975.0,77.479
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,spell-icon-grid,44,74911.0,63.572
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,classScores,flexible-ability-bonus-fields,39,34331.0,55.054
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,classScores,feat-asi-choice-grid,38,17099.0,42.599
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,class-skill-grid,26,24688.0,33.19
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,feature-icon-grid,17,31774.0,32.862
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,classScores,class-progression-fields,16,14549.0,22.549
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,focus-selector,19,10470.0,20.97
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,build-editor-panel,7,32665.0,20.05
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,data-circle-stage-main,10,21904.0,18.892
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,process-spiral-controls,14,9900.0,18.65
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,planner-tabs,16,7445.0,16.195
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,saved-build-card,6,17817.0,12.096
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,classScores,planner-tabs,14,2883.0,11.633
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,planner-tabs,13,4176.0,11.176
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,data-circle-range-layer,6,7377.0,9.127
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,data-circle-stage-main,3,21801.0,9.099
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,character-tab,3,26247.0,8.620000000000001
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,focus-selector,8,3043.0,8.293
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,saved-party-slot,7,6490.0,8.24
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,feature-display-heading,8,7878.0,7.878
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,tutorial-help-button,7,4263.0,7.763
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,feat-spell-choice-section,6,7535.0,7.535
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,party-node-orb-shell,7,3925.0,7.425
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,saved-build-party-actions,8,3522.0,7.022
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,study-logging-panel,3,4842.0,6.592
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,saved-party-slot-current-editor,6,4780.0,6.53
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,data-circle-stage-aggregate,3,24296.0,6.46
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,locked-skill-grid,6,5812.0,5.812
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,classScores,tool-tutorial-overlay,6,0.0,5.25
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,class-skill-proficiencies-section,3,5196.0,5.196
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,saved-build-card,1,10013.0,5.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,party-node-orb-shell,1,13972.0,5.0
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,saved-builds-save-row,5,3140.0,4.89
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,workspace-header,1,4871.0,4.871
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,saved-party-slot,5,4735.0,4.734999999999999
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,classScores,feat-single-ability-grid,4,1855.0,4.605
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,saved-builds-save-row,5,1092.0,4.5920000000000005
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,aggregate-view,saved-party-slot,3,2210.0,3.96
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,tutorial-help-button,4,1922.0,3.672
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,saved-builds-current-name,4,1880.0,3.63
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,process-spiral-controls,3,3447.0,3.447
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,saved-party-slot-current-editor,3,1668.0,3.418
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,workspace-header-actions,4,1608.0,3.358
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,workspace-header-actions,3,1588.0,3.338
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,aggregate-view,focus-selector,3,1412.0,3.162
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,classScores,level-stepper,3,1411.0,3.161
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,current-build-summary,3,2938.0,2.938
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,locked-proficiencies-section,3,2811.0,2.811
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,saved-build-party-actions,3,940.0,2.69
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,classScores,class-scores-tab,3,899.0,2.649
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,data-circle-damage-type-layer,3,635.0,2.385
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,spell-section-heading,2,2254.0,2.254
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,classScores,feats-section,2,2247.0,2.247
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,classScores,tutorial-help-button,2,1949.0,1.949
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,spellsAbilities,data-circle-role-layer,1,1873.0,1.873
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,aggregate-view,workspace-header-actions,2,0.0,1.75
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,character,,2,0.0,1.75
